repo,pr_id,reviewer,review_decision,review_time,review_comment,is_ai_reviewer
microsoft/vscode,324114,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T21:41:21Z,"## Pull request overview

This PR adds bilingual English/Simplified Chinese display labels to the Settings UI. It introduces large hardcoded translation dictionaries (setting-title overrides, phrase translations, and a ~850-entry word-level dictionary) plus a token-based translator, and reworks `SettingsTreeSettingElement` label/description initialization to render `""English\n中文""` combined titles. It also adds overrides for select setting descriptions and enum descriptions, and tests for the requested bilingual titles. As the description notes, this is a customized bilingual UI change that does not go through VS Code's standard localization (language pack) pipeline.

**Changes:**
- Adds `SETTING_DISPLAY_OVERRIDES`, `SETTING_DESCRIPTION_OVERRIDES`, `SETTING_ENUM_DESCRIPTION_OVERRIDES`, and a token-based `toBilingualSettingTitle` translator with large embedded translation maps.
- Reworks `initLabels()` (always empties category and folds a bilingual title into the label), and adds `initSettingEnumDescriptions()` that mutates the shared setting model.
- Adds unit tests for `settingKeyToDisplayFormat` overrides and `toBilingualSettingTitle`.

### Reviewed changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 4 comments.

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/preferences/browser/settingsTreeModels.ts | Core change: bilingual override maps, token translator, label/description/enum init rework, and override short-circuit in `settingKeyToDisplayFormat`. |
| src/vs/workbench/contrib/preferences/test/browser/settingsTreeModels.test.ts | Adds tests for bilingual overrides and `toBilingualSettingTitle`; converts existing `›` literals to `\u203A` escapes. |

Key concerns raised in comments: the `displayCategory` getter's lazy-init is broken (repeated recomputation of the regex-heavy translator), the `localize()` source strings hardcode bilingual text and bypass the NLS pipeline (shown to all locales), the shared-reference/newline return from `settingKeyToDisplayFormat` breaks `fixSettingLinks`, and `initSettingEnumDescriptions` mutates the shared setting model against an existing in-file convention.




",True
microsoft/vscode,324111,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T21:15:30Z,"## Pull request overview

This PR disables a single browser workspace-trust API test by marking it as skipped in the VS Code API test suite.

**Changes:**
- Marked the test **“file:// inside a trusted workspace folder loads”** as `test.skip` in `extensions/vscode-api-tests`.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| extensions/vscode-api-tests/src/singlefolder-tests/browser.test.ts | Skips a previously active `file://` trust test, reducing coverage for that scenario. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,324111,jruales,APPROVED,2026-07-02T21:27:47Z,,False
microsoft/vscode,324109,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T21:05:00Z,"## Pull request overview

This PR updates the Browser View remote proxy configuration so it is enabled by default in non-stable (e.g. Insiders) builds, aligning the out-of-the-box behavior with the intended rollout target.

**Changes:**
- Import product metadata into the Browser View remote features module.
- Change the default value of the remote proxying setting to `true` when `product.quality !== 'stable'` (and `false` on stable).

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/browserView/electron-browser/features/browserRemoteFeatures.ts | Sets the remote proxying setting default based on product quality so it’s enabled by default outside stable builds. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,324109,jruales,APPROVED,2026-07-02T21:27:04Z,,False
microsoft/vscode,324109,jruales,APPROVED,2026-07-02T21:50:40Z,,False
microsoft/vscode,324108,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T20:54:33Z,"## Pull request overview

Adjusts the integrated Browser View placeholder screenshot styling so it doesn’t appear zoomed/cropped when Chromium DevTools is docked inline, improving visual fidelity during placeholder rendering in the Electron workbench.

**Changes:**
- Switch `.browser-placeholder-screenshot` from `background-size: cover` to `background-size: contain` for the default (non-dragging) state.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/browserView/electron-browser/media/browser.css | Uses `background-size: contain` for the placeholder screenshot to avoid oversizing when DevTools is docked inline. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,324108,jruales,APPROVED,2026-07-02T21:50:50Z,,False
microsoft/vscode,324106,rzhao271,APPROVED,2026-07-02T20:43:48Z,,False
microsoft/vscode,324106,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T20:44:00Z,"## Pull request overview

Removes the extra inset spacing on the compact “file changes summary” header in the Chat widget so the “Changed … files” row aligns with the rest of the chat content.

**Changes:**
- Set `.checkpoint-file-changes-summary-header` padding to `0` in the compact checkpoint file-changes summary styling.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/browser/widget/media/chat.css | Removes padding from the compact file-changes summary header to align the “changed files” row with surrounding chat UI. |
</details>

## Review details





- **Files reviewed:** 1/1 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,324105,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T20:43:57Z,"## Pull request overview

This pull request updates the pinned `@anthropic-ai/claude-agent-sdk` version used by VS Code’s Claude agent integration, keeping the repo-root SDK typings and the build-time, byte-deterministic agent tarball input in sync.

**Changes:**
- Bump the repo-root `devDependencies` pin for `@anthropic-ai/claude-agent-sdk` to `0.3.198`.
- Refresh the repo-root `package-lock.json` to the new SDK artifact + platform optional dependency set.
- Bump the build-time pinned dependency set under `build/agent-sdk/agents/claude/` to `0.3.198` and refresh its lockfile for deterministic tarball production.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| package.json | Updates the root devDependency pin for `@anthropic-ai/claude-agent-sdk` to `0.3.198`. |
| package-lock.json | Refreshes resolved SDK tarball metadata and platform optional dependencies to match `0.3.198`. |
| build/agent-sdk/agents/claude/package.json | Updates the build-time pinned dependency used to produce the Claude agent SDK tarball. |
| build/agent-sdk/agents/claude/package-lock.json | Refreshes deterministic lockfile inputs for `npm ci` during agent SDK tarball production. |
</details>

## Review details

<details>
<summary>Files not reviewed (1)</summary>

* **build/agent-sdk/agents/claude/package-lock.json**: Generated file
</details>




- **Files reviewed:** 2/4 changed files
- **Comments generated:** 0
- **Review effort level:** Low


",True
microsoft/vscode,324105,benvillalobos,APPROVED,2026-07-02T23:47:14Z,,False
microsoft/vscode,324105,dmitrivMS,APPROVED,2026-07-03T00:40:37Z,,False
microsoft/vscode,324104,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T20:28:45Z,"## Pull request overview

Fixes the subagent header interaction/visual regressions (Issue #324101) by ensuring the “Open Subagent” pill behaves like a dedicated action (doesn’t toggle the collapsible header) and by improving header/prefix hover feedback in the Agents window UI.

**Changes:**
- Hide the subagent header toolbar row when its backing menu has no actions (prevents empty-toolbar layout artifacts).
- Stop click/tap propagation on the toolbar element (pill) instead of the entire container so the pill is clickable while the prefix/row still toggles collapse as expected.
- Add a hover rule to provide text color feedback for the pill prefix when hovering the subagent header button.

<details open>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/browser/widget/chatContentParts/media/chatSubagentContent.css | Hide the toolbar container when it’s empty (`.has-no-actions`) to avoid rendering/spacing issues. |
| src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatSubagentContentPart.ts | Adjust event handling so only the pill/toolbar stops propagation, restoring expected click behavior. |
| src/vs/sessions/contrib/providers/agentHost/browser/media/openSubagentChat.css | Improve hover feedback by changing the prefix text color on header hover. |
</details>

## Review details





- **Files reviewed:** 3/3 changed files
- **Comments generated:** 1
- **Review effort level:** Low


",True
microsoft/vscode,324104,rzhao271,APPROVED,2026-07-02T20:45:26Z,,False
microsoft/vscode,324103,copilot-pull-request-reviewer[bot],COMMENTED,2026-07-02T20:21:52Z,"## Pull request overview

Adds a lightweight, observable-backed progress hint for agent-host chat turns when MCP server startup is taking unusually long, so users get feedback during slow “starting servers” delays before any assistant output arrives.

**Changes:**
- Introduces a new progress/content kind (`mcpServersStartingSlow`) and threads it through chat progress types and renderer content unions.
- Adds a new renderer content part to display “Starting MCP servers …” and wires it into `ChatListItemRenderer`.
- Emits/updates/hides the hint from the agent-host session handler based on server state, grace period, content arrival, and turn lifetime; adds unit coverage for the content part.

<details>
<summary>Show a summary per file</summary>

| File | Description |
| ---- | ----------- |
| src/vs/workbench/contrib/chat/test/browser/widget/chatContentParts/chatMcpServersStartingContentPart.test.ts | New unit tests covering render/update/hide behavior and `hasSameContent`. |
| src/vs/workbench/contrib/chat/common/model/chatViewModel.ts | Extends renderer content union to include `IChatMcpServersStartingSlow`. |
| src/vs/workbench/contrib/chat/common/model/chatSessionOperationLog.ts | Excludes the new observable-backed part from operation-log serialization. |
| src/vs/workbench/contrib/chat/common/model/chatModel.ts | Adds the new part to progress unions and serialization-exclusion types. |
| src/vs/workbench/contrib/chat/common/chatService/chatService.ts | Defines `IChatMcpServersStartingSlow` and `IChatMcpStartingServer`; adds to `IChatProgress`. |
| src/vs/workbench/contrib/chat/browser/widget/chatListRenderer.ts | Wires the new part into render dispatch and working-progress detection. |
| src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatMcpServersStartingContentPart.ts | Implements the “Starting MCP servers …” content part driven by an observable server list. |
| src/vs/workbench/contrib/chat/browser/agentSessions/agentHost/agentHostSessionHandler.ts | Derives “starting servers” state and orchestrates grace-period emission + dynamic updates + hide conditions. |
</details>

## Review details





- **Files reviewed:** 8/8 changed files
- **Comments generated:** 3
- **Review effort level:** Low


",True
