repo,pr_id,title,body,author,created_time,merged,labels
microsoft/vscode,324082,BodaUpdate README.md,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",kevingluge687-byte,2026-07-02T17:07:23Z,False,[]
microsoft/vscode,324077,avoid global customizationItemsModel,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",aeschli,2026-07-02T16:03:01Z,False,[]
microsoft/vscode,324075,Agents - handle sessions in a folders with no git repository,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",lszomoru,2026-07-02T15:51:00Z,True,[]
microsoft/vscode,324074,Style overrides: Improve tab height handling and clarity in editor,"This pull request updates the logic and styling for editor tab heights in multi-tab mode, especially when the ""Modern UI"" style override is enabled. The changes ensure that tab heights and padding are calculated correctly for both normal and compact modes, and that the UI responds appropriately to style and configuration changes.

**Tab Height Calculation and Styling Updates:**

* Added new tab height values (`styleOverride` and `styleOverrideCompact`) to `EditorTabsControl.EDITOR_TAB_HEIGHT` to account for extra padding in style-override multi-tab mode.
* Updated the `tabHeight` getter in `EditorTabsControl` to use the new style-override heights when the relevant CSS classes are present, ensuring correct height in multi-tab and style-override scenarios.
* Modified `updateTabHeight()` to toggle a `compact-height` CSS class, allowing style-override CSS rules to apply a proportionally smaller tab height in compact mode.

**CSS Adjustments:**

* Added a CSS rule in `tabs.css` for `.style-override .part.editor .title.tabs.compact-height` to set a smaller `--editor-group-tab-height` for compact mode, matching the updated logic in TypeScript.

**Documentation and Clarity:**

* Improved a comment in `MultiEditorTabsControl` to clarify that height changes can now be triggered by tab height setting changes, not just wrapping.",mrleemurray,2026-07-02T15:49:44Z,True,[]
microsoft/vscode,324072,Re-add Selection menu to Agents window,Fixes https://github.com/microsoft/vscode/issues/323946,kycutler,2026-07-02T15:42:53Z,True,[]
microsoft/vscode,324070,Improve performance of fs operations in extension host,"## Context

We have an extension that was doing some heavy IO operations using the `vscode.workspace.fs` interface (for operations on both `file` and custom virtual filesystems). We noticed it was quite a bit slower than using ""raw"" nodejs `fs/promise` (`readFile`/`readDirectory`). Important to note that it was many small files in many nested directories.

During profiling we noticed more than half of the time spend idling, and this let us to inspect the code of VS Code a bit more.

## Analysis

#136657 and #172345 created a fast path such that both `file:///` and virtual file systems registered inside the extension host do not need to ""cross"" the bridge to the rendering process that often. Especially the result of the fs functions did not need to be serialized across the RPC. For large files or large directory listing, this makes quite a big impact.

However, before every FS operation, VS Code would make sure that the VFS was registered (even for the `file` provider) like so:

```ts
await that._proxy.$ensureActivation(uri.scheme);
```

in side the rendering process this would quickly terminate if there is already a provider registered, so for infrequent IO, this small call and the rpc-overhead is fine, it takes some time, like you'll have to wait for one of the next ticks to arrive before it continues, but impact not so bad.

However if you're doing a lot small IO operations (like crawling a directory with many files, and then reading them, or first calling stat on them, etc) this starts to add up.

## Proposed solution

This PR introduces a small function that only sends this `ensureActivation` the first time, and that that does not send it anymore. As the `dispose` clears the map entry, I do not see why we would need to resend the activation every time.

An alternative would be to send the `ensureActivation` but leave the promise floating, so that we don't join the queue. I think that's less nice of a solution, but in a way it's less invasive of a change than this PR proposes.",DavyLandman,2026-07-02T15:21:52Z,False,[]
microsoft/vscode,324069,read agent host enablement only at beginning,,sandy081,2026-07-02T15:17:25Z,True,[]
microsoft/vscode,324068,sessions: improve subagent 'Open Subagent' pill in Agents window,"## What

Reworks the ""Open Subagent"" pill shown in the inline subagent block (`ChatSubagentContentPart`) so it reads as a single, identifiable chip in the Agents window.

- **Fixed position** — the pill is moved to the **start** of the subagent header row (before the streaming title) so it no longer shifts horizontally as the title text grows/shrinks.
- **Title as label** — the pill label now reactively shows the **subagent chat's own title** (resolved via `findSubagentChat`), and the now-duplicate inline header title is hidden so it's a single chip.
- **Agent-name prefix** — the pill is prefixed with the subagent's agent name (e.g. `General-purpose:`, `Task:`), forwarded on the toolbar context, falling back to `Subagent`. This is the same value the original inline title used.
- **Progress spinner** — while the subagent is still running, a spinner replaces the leading conversation icon, driven purely by CSS off the existing `chat-thinking-active` state (no new plumbing).
- **Chip styling** — `OpenSubagentChatActionViewItem` now extends `BaseActionViewItem` and renders its own DOM styled like the chat file/diff pill (`chat-codeblock-pill-widget`) — a colorless, bordered chip — instead of the filled secondary-button meta pill.

## Why

The previous pill said a generic ""Open Subagent"", jumped as the title streamed, and had no visual connection to the subagent's title/progress. It also diverged visually from the file/diff pill.

## Notes for reviewers

- The only change outside `src/vs/sessions` is one line in `chatSubagentContentPart.ts` forwarding `{ chatResource, agentName }` on the toolbar context (the agent name lives there and can't be derived in the sessions layer) plus inserting the toolbar before the title label.
- The move to `BaseActionViewItem` is deliberate: the meta-pill button sets its foreground as an **inline style** (`button.ts`), which CSS can't override — so a colorless chip was impossible while reusing it.
- One non-blocking design-token stylelint suggestion remains (`padding: 2px 3px`): the `3px` is intentional to match the file/diff pill exactly; it isn't on the spacing token scale.
- `npm run typecheck-client`, `npm run valid-layers-check`, eslint, and hygiene all pass.
",sandy081,2026-07-02T15:01:37Z,True,[]
microsoft/vscode,324067,Chat customizations contains content of deleted files,Fixes https://github.com/microsoft/vscode/issues/323130,aeschli,2026-07-02T15:00:37Z,True,[]
microsoft/vscode,324064,Guard node_modules cache against missing native optional-dep binaries,"## Why

Follow-up hardening for #323881. Some dependencies ship their native binary as a per-platform **optional** dependency of a small launcher package — e.g. `@openai/codex` is only a launcher shim, and the real binary lives in `@openai/codex-<platform>-<arch>`. `npm install`/`npm ci` **do not fail** when an optional dependency can't be installed, so a transient hiccup can leave the launcher present while the platform binary is missing. That broken tree then gets frozen into the shared `node_modules` cache and served to every consumer (this is exactly what poisoned the Linux cache and broke the Codex smoke test).

There is no npm flag to make an optional-dependency install failure fatal (and npm can't tell a legitimate platform-skip from a failed fetch), so the only reliable guard is an explicit post-install check.

## What

- Add `build/azure-pipelines/common/checkNativeOptionalDeps.ts`: after `npm ci`, verify the current platform's expected native binary exists. If the launcher package is present but its per-platform binary is missing, exit non-zero with an actionable message. If the launcher isn't installed at all, it's a no-op.
- Run it in the **linux**, **macOS** and **windows** cache-build jobs of `pr-node-modules.yml`, after the root `npm ci` and **before** the cache is saved (gated on a cache miss, i.e. only when an install actually ran).

Result: a `node_modules` cache missing a required native binary can never be saved — the job fails loudly at build time instead of silently poisoning every downstream consumer.

The check is data-driven (a small list of native optional deps), so adding future ones (e.g. other bundled native SDKs) is a one-line change.

## Notes
- Currently covers `@openai/codex`. `compile`/copilot cache jobs are out of scope (their caches aren't consumed where the codex binary is required).
",Giuspepe,2026-07-02T14:36:10Z,False,[]
